Direction;Year;Date;Weekday;Country;Commodity;Transport_Mode;Measure;Value;Cumulative
Exports;2015;4/9/2015;Thursday;East Asia (excluding China);All;All;$;40000000;3255000000
Exports;2015;4/10/2015;Friday;East Asia (excluding China);All;All;$;42000000;3297000000
Exports;2015;4/11/2015;Saturday;East Asia (excluding China);All;All;$;43000000;3341000000
Exports;2015;4/12/2015;Sunday;East Asia (excluding China);All;All;$;25000000;3366000000
Exports;2015;4/13/2015;Monday;East Asia (excluding China);All;All;$;55000000;3420000000
Exports;2015;4/14/2015;Tuesday;East Asia (excluding China);All;All;$;7000000;3428000000
Exports;2015;4/15/2015;Wednesday;East Asia (excluding China);All;All;$;14000000;3442000000
Exports;2015;4/16/2015;Thursday;East Asia (excluding China);All;All;$;42000000;3484000000
Exports;2015;4/17/2015;Friday;East Asia (excluding China);All;All;$;32000000;3516000000
Exports;2015;4/18/2015;Saturday;East Asia (excluding China);All;All;$;16000000;3532000000
Exports;2015;4/19/2015;Sunday;East Asia (excluding China);All;All;$;31000000;3563000000
Exports;2015;4/20/2015;Monday;East Asia (excluding China);All;All;$;52000000;3615000000
Exports;2015;4/21/2015;Tuesday;East Asia (excluding China);All;All;$;74000000;3688000000
Exports;2015;4/22/2015;Wednesday;East Asia (excluding China);All;All;$;11000000;3700000000
Exports;2015;4/23/2015;Thursday;East Asia (excluding China);All;All;$;22000000;3722000000
Exports;2015;4/24/2015;Friday;East Asia (excluding China);All;All;$;41000000;3763000000
Exports;2015;4/25/2015;Saturday;East Asia (excluding China);All;All;$;48000000;3810000000
Exports;2015;4/26/2015;Sunday;East Asia (excluding China);All;All;$;30000000;3841000000
Exports;2015;4/27/2015;Monday;East Asia (excluding China);All;All;$;58000000;3898000000
Exports;2015;4/28/2015;Tuesday;East Asia (excluding China);All;All;$;9000000;3907000000
Exports;2015;4/29/2015;Wednesday;East Asia (excluding China);All;All;$;12000000;3919000000
Exports;2015;4/30/2015;Thursday;East Asia (excluding China);All;All;$;21000000;3941000000
Exports;2015;5/1/2015;Friday;East Asia (excluding China);All;All;$;29000000;3970000000
Exports;2015;5/2/2015;Saturday;East Asia (excluding China);All;All;$;57000000;4027000000
Exports;2015;5/3/2015;Sunday;East Asia (excluding China);All;All;$;53000000;4079000000
Exports;2015;5/4/2015;Monday;East Asia (excluding China);All;All;$;42000000;4122000000
Exports;2015;5/5/2015;Tuesday;East Asia (excluding China);All;All;$;18000000;4140000000
Exports;2015;5/6/2015;Wednesday;East Asia (excluding China);All;All;$;11000000;4151000000
Exports;2015;5/7/2015;Thursday;East Asia (excluding China);All;All;$;15000000;4166000000
Exports;2015;5/8/2015;Friday;East Asia (excluding China);All;All;$;56000000;4222000000
Exports;2015;5/9/2015;Saturday;East Asia (excluding China);All;All;$;15000000;4237000000
Exports;2015;5/10/2015;Sunday;East Asia (excluding China);All;All;$;20000000;4257000000
Exports;2015;5/11/2015;Monday;East Asia (excluding China);All;All;$;30000000;4286000000
Exports;2015;5/12/2015;Tuesday;East Asia (excluding China);All;All;$;33000000;4320000000
Exports;2015;5/13/2015;Wednesday;East Asia (excluding China);All;All;$;13000000;4332000000
Exports;2015;5/14/2015;Thursday;East Asia (excluding China);All;All;$;30000000;4362000000
Exports;2015;5/15/2015;Friday;East Asia (excluding China);All;All;$;90000000;4452000000
Exports;2015;5/16/2015;Saturday;East Asia (excluding China);All;All;$;46000000;4498000000
Exports;2015;5/17/2015;Sunday;East Asia (excluding China);All;All;$;35000000;4533000000
Exports;2015;5/18/2015;Monday;East Asia (excluding China);All;All;$;39000000;4572000000
Exports;2015;5/19/2015;Tuesday;East Asia (excluding China);All;All;$;15000000;4587000000
